"isoform","compare","Final","Freq","isoform_compare","feature_type","fc_mean","log2FC","medianp","uncertainty","classification"
"ENST00000207549.9","D5/D6","non-DEI",3,"ENST00000207549.9 D5/D6","non-DEI",0.737740519202752,-0.438917716799394,0.00138172830596547,0.843575113617922,"High Confidence"
"ENST00000207549.9","M8/D6","non-DEI",3,"ENST00000207549.9 M8/D6","non-DEI",0.722838920161303,-0.468290496795085,0.00318289305014309,0.504369320356365,"High Confidence"
"ENST00000209875.9","D5/D6","non-DEI",3,"ENST00000209875.9 D5/D6","non-DEI",0.926320769711268,-0.110581434897575,0.136944363560614,1.06625273202606,"High Confidence"
"ENST00000210444.6","M8/D6","non-DEI",3,"ENST00000210444.6 M8/D6","non-DEI",0.736008880132427,-0.442400861950922,0.0117977217210086,1.16255956730209,"High Confidence"
"ENST00000211287.9","M8/D6","non-DEI",2,"ENST00000211287.9 M8/D6","non-DEI",0.640952046292204,-0.64188039375848,0.0368281088809198,1.5292866163006,"Low Confidence"
"ENST00000211314.5","D5/D6","non-DEI",4,"ENST00000211314.5 D5/D6","non-DEI",0.715619718095266,-0.482747565987612,0.00613046536050479,0.241325312621917,"High Confidence"
"ENST00000211314.5","M8/D6","non-DEI",3,"ENST00000211314.5 M8/D6","non-DEI",0.723691691338095,-0.466575341712619,0.00487335106047536,0.394677662562425,"High Confidence"
"ENST00000211379.9","M8/D6","non-DEI",2,"ENST00000211379.9 M8/D6","non-DEI",0.639102607681753,-0.647008324142195,0.00476272812789529,3.95252525681968,"Low Confidence"
"ENST00000212355.9","D5/D6","up-regulate",2,"ENST00000212355.9 D5/D6","up-regulate",4.16335626817052,2.05627374307671,0.000561701976295301,4.51697822859722,"Low Confidence"
"ENST00000214869.7","D5/D6","non-DEI",2,"ENST00000214869.7 D5/D6","non-DEI",0.877472855617531,-0.188608777955589,0.11700649890677,0.698343531426622,"Low Confidence"
"ENST00000215061.9","D5/D6","non-DEI",2,"ENST00000215061.9 D5/D6","non-DEI",0.5775278190777,-0.792076205358489,0.193510474136162,0.731049047620509,"Low Confidence"
"ENST00000215565.3","D5/D6","non-DEI",3,"ENST00000215565.3 D5/D6","non-DEI",0.810631087387984,-0.303035449861549,0.0323825477825417,1.03213075624747,"High Confidence"
"ENST00000215565.3","M8/D6","non-DEI",3,"ENST00000215565.3 M8/D6","non-DEI",0.869340588316486,-0.202007091829136,0.0518670982943705,0.0588934513696157,"High Confidence"
"ENST00000215567.10","D5/D6","non-DEI",3,"ENST00000215567.10 D5/D6","non-DEI",0.959652733642932,-0.0594402913141341,0.0986714353226043,0.412789198087199,"High Confidence"
"ENST00000215567.10","F7/D6","non-DEI",3,"ENST00000215567.10 F7/D6","non-DEI",0.803263331560113,-0.316194395308643,0.0530172656387292,0.983043796022076,"High Confidence"
"ENST00000215570.8","D5/D6","non-DEI",3,"ENST00000215570.8 D5/D6","non-DEI",1.36668744312143,0.44991739193216,0.000242649193305739,2.28589256633092,"Medium Confidence"
"ENST00000215631.9","D5/D6","down-regulate",4,"ENST00000215631.9 D5/D6","down-regulate",0.42552028515109,-1.2328778742961,1.3153037173817e-05,0.909774530637323,"High Confidence"
"ENST00000215631.9","F7/D6","non-DEI",3,"ENST00000215631.9 F7/D6","non-DEI",1.20457883772297,0.268516705497896,0.0256528333771744,0.289664492857273,"High Confidence"
"ENST00000215659.13","D5/D6","non-DEI",3,"ENST00000215659.13 D5/D6","non-DEI",1.86636609948083,0.899901772723551,0.0113584256920364,1.50846354191644,"High Confidence"
"ENST00000215790.12","M8/D6","non-DEI",2,"ENST00000215790.12 M8/D6","non-DEI",1.22236519837573,0.288741429646112,0.153140440060184,3.59706086653,"Low Confidence"
"ENST00000215794.8","D5/D6","non-DEI",4,"ENST00000215794.8 D5/D6","non-DEI",0.79216460762414,-0.336370639187114,0.0137806541424777,1.05968022358026,"High Confidence"
"ENST00000215832.11","D5/D6","non-DEI",2,"ENST00000215832.11 D5/D6","non-DEI",1.25465911975794,0.327279130838055,0.0670518187978295,0.4756267815589,"Low Confidence"
"ENST00000215838.8","D5/D6","non-DEI",2,"ENST00000215838.8 D5/D6","non-DEI",0.464881682504359,-1.10513921883751,0.03688125932964,1.01763434783283,"Low Confidence"
"ENST00000215838.8","M8/D6","non-DEI",2,"ENST00000215838.8 M8/D6","non-DEI",1.84760292547227,0.885109886009164,0.0271106496896821,2.74779329149947,"Medium Confidence"
"ENST00000215882.10","D5/D6","non-DEI",3,"ENST00000215882.10 D5/D6","non-DEI",0.823067390350449,-0.281301717228664,0.258108273290313,1.62422488566596,"High Confidence"
"ENST00000215909.10","D5/D6","non-DEI",3,"ENST00000215909.10 D5/D6","non-DEI",1.16209571601069,0.216697936864649,0.0191174509348665,0.463949117891138,"High Confidence"
"ENST00000215909.10","F7/D6","non-DEI",4,"ENST00000215909.10 F7/D6","non-DEI",1.36686534021017,0.450711982206309,0.00115191835206043,0.860491326478371,"High Confidence"
"ENST00000215909.10","M8/D6","non-DEI",3,"ENST00000215909.10 M8/D6","non-DEI",0.752729035910307,-0.409803215622448,0.00659883587159792,0.199630460278316,"High Confidence"
"ENST00000215912.10","D5/D6","non-DEI",3,"ENST00000215912.10 D5/D6","non-DEI",0.528492543329366,-0.922496216621176,0.0479504356167506,4.15245335505757,"Low Confidence"
"ENST00000215917.11","D5/D6","non-DEI",3,"ENST00000215917.11 D5/D6","non-DEI",1.67203867797897,0.738111577078966,0.0100916349105567,4.87614539232856,"Low Confidence"
"ENST00000215956.10","D5/D6","non-DEI",2,"ENST00000215956.10 D5/D6","non-DEI",1.42112261863586,0.507024059869118,0.0133650871832614,0.311068434908055,"Low Confidence"
"ENST00000215980.10","D5/D6","non-DEI",3,"ENST00000215980.10 D5/D6","non-DEI",0.802899668168499,-0.316712760923404,0.0125784440503587,0.174316933521328,"High Confidence"
"ENST00000215980.10","M8/D6","non-DEI",4,"ENST00000215980.10 M8/D6","non-DEI",1.42548749285249,0.511131295920515,0.0394262655812622,1.22727323061029,"High Confidence"
"ENST00000216019.11","D5/D6","non-DEI",3,"ENST00000216019.11 D5/D6","non-DEI",1.35449780864459,0.437222743866151,0.0383810362578998,1.93088284253087,"Medium Confidence"
"ENST00000216034.6","M8/D6","non-DEI",3,"ENST00000216034.6 M8/D6","non-DEI",0.829024878988035,-0.272121256744719,0.0254209274105355,3.34111309116486,"Medium Confidence"
"ENST00000216037.10","D5/D6","non-DEI",3,"ENST00000216037.10 D5/D6","non-DEI",0.649603289541967,-0.623716643770997,4.74964665741792e-05,3.06380891058324,"Medium Confidence"
"ENST00000216037.10","F7/D6","non-DEI",3,"ENST00000216037.10 F7/D6","non-DEI",0.891905393382343,-0.16600289595071,0.015979626076604,2.57428461744214,"Medium Confidence"
"ENST00000216037.10","M8/D6","non-DEI",3,"ENST00000216037.10 M8/D6","non-DEI",0.832414496191365,-0.264865871181218,0.00443767437032016,1.28461073134802,"High Confidence"
"ENST00000216038.6","D5/D6","non-DEI",3,"ENST00000216038.6 D5/D6","non-DEI",0.827316720434268,-0.273543359942903,0.013188050505479,0.617411560551171,"High Confidence"
"ENST00000216038.6","F7/D6","non-DEI",3,"ENST00000216038.6 F7/D6","non-DEI",1.11712706575778,0.159768615868351,0.151684008033587,0.413859980001469,"High Confidence"
"ENST00000216039.9","D5/D6","non-DEI",2,"ENST00000216039.9 D5/D6","non-DEI",1.34942600091134,0.432342134779454,0.0215019664221782,0.227409644605005,"Low Confidence"
"ENST00000216085.12","M8/D6","non-DEI",2,"ENST00000216085.12 M8/D6","non-DEI",0.720195775332887,-0.473614949716606,0.139272787413832,1.02635806987404,"Low Confidence"
"ENST00000216115.3","D5/D6","non-DEI",3,"ENST00000216115.3 D5/D6","non-DEI",1.77142631889882,0.824369608590652,0.000440073844859735,1.92682328006419,"Medium Confidence"
"ENST00000216115.3","F7/D6","down-regulate",3,"ENST00000216115.3 F7/D6","down-regulate",0.328943986492253,-1.60413011391125,0.00017333923840942,0.551031086417749,"High Confidence"
"ENST00000216115.3","M8/D6","up-regulate",3,"ENST00000216115.3 M8/D6","up-regulate",2.2216350646693,1.15131512030715,0.0001877359882499,1.46042504441662,"High Confidence"
"ENST00000216117.9","D5/D6","down-regulate",4,"ENST00000216117.9 D5/D6","down-regulate",0.374245748638113,-1.41905477402066,0.00419955484567144,2.23697053519566,"Medium Confidence"
"ENST00000216117.9","F7/D6","non-DEI",3,"ENST00000216117.9 F7/D6","non-DEI",0.636185161035171,-0.65282586756989,0.0439924656639424,1.5384178220389,"High Confidence"
"ENST00000216117.9","M8/D6","down-regulate",4,"ENST00000216117.9 M8/D6","down-regulate",0.426915931147961,-1.22881686458591,0.00268904041939169,1.96678315135186,"Medium Confidence"
"ENST00000216121.12","F7/D6","non-DEI",4,"ENST00000216121.12 F7/D6","non-DEI",1.51942066408291,0.603446834992841,0.000598642650865837,0.587719095342944,"High Confidence"
"ENST00000216121.12","M8/D6","non-DEI",2,"ENST00000216121.12 M8/D6","non-DEI",0.860493897435511,-0.216763493503671,0.0591737464793732,0.0705879038482711,"Low Confidence"
"ENST00000216122.9","D5/D6","non-DEI",3,"ENST00000216122.9 D5/D6","non-DEI",1.32390204699257,0.403692704699864,0.0173684645391166,2.76146105611525,"Medium Confidence"
"ENST00000216124.10","D5/D6","non-DEI",2,"ENST00000216124.10 D5/D6","non-DEI",0.739428156796136,-0.437037968586781,0.250693371821513,4.58775341960169,"Low Confidence"
"ENST00000216129.7","D5/D6","non-DEI",3,"ENST00000216129.7 D5/D6","non-DEI",1.90941062656989,0.932051157046885,0.00106846499905667,2.75254896103217,"Medium Confidence"
"ENST00000216146.9","D5/D6","non-DEI",4,"ENST00000216146.9 D5/D6","non-DEI",1.23296744615375,0.302044181807098,0.00102222055628448,0.64835545868741,"High Confidence"
"ENST00000216146.9","F7/D6","non-DEI",4,"ENST00000216146.9 F7/D6","non-DEI",1.27822050599079,0.354112402092926,0.000864142218159659,0.334852386532296,"High Confidence"
"ENST00000216181.11","D5/D6","non-DEI",4,"ENST00000216181.11 D5/D6","non-DEI",0.859586234305629,-0.218556517740586,0.0140041029593252,1.12355234267745,"High Confidence"
"ENST00000216185.7","D5/D6","non-DEI",3,"ENST00000216185.7 D5/D6","non-DEI",1.1570136003831,0.210394212324824,0.0189170017035135,0.283624956463735,"High Confidence"
"ENST00000216185.7","F7/D6","non-DEI",3,"ENST00000216185.7 F7/D6","non-DEI",1.1568039572786,0.21010069663296,0.0672472887034817,0.549395803243112,"High Confidence"
"ENST00000216190.13","D5/D6","non-DEI",3,"ENST00000216190.13 D5/D6","non-DEI",1.32347589179307,0.404301757780248,0.000276593544096527,0.457721593489729,"High Confidence"
"ENST00000216190.13","F7/D6","non-DEI",3,"ENST00000216190.13 F7/D6","non-DEI",1.22443365304179,0.292065668906913,0.00117864425407099,0.583513694897569,"High Confidence"
"ENST00000216190.13","M8/D6","non-DEI",3,"ENST00000216190.13 M8/D6","non-DEI",1.11043990284175,0.151100454357958,0.0203916766427339,0.462714344884156,"High Confidence"
"ENST00000216218.8","D5/D6","non-DEI",3,"ENST00000216218.8 D5/D6","non-DEI",1.12499362745811,0.169751266367804,0.0766348328386605,1.07490732319867,"High Confidence"
"ENST00000216225.9","F7/D6","non-DEI",2,"ENST00000216225.9 F7/D6","non-DEI",0.856151280681281,-0.224081752231327,0.0308237689805608,0.518573155341547,"Low Confidence"
"ENST00000216237.10","D5/D6","non-DEI",3,"ENST00000216237.10 D5/D6","non-DEI",1.37770346254872,0.46225289286958,0.00872186381868709,0.294663092433897,"High Confidence"
"ENST00000216237.10","F7/D6","non-DEI",2,"ENST00000216237.10 F7/D6","non-DEI",0.857347941446686,-0.222201560076701,0.106614385879217,1.46239544645739,"Low Confidence"
"ENST00000216237.10","M8/D6","non-DEI",3,"ENST00000216237.10 M8/D6","non-DEI",0.791811519873699,-0.336816484603669,0.0665811637405255,0.562136377861731,"High Confidence"
"ENST00000216252.4","D5/D6","non-DEI",2,"ENST00000216252.4 D5/D6","non-DEI",1.1546692824586,0.207439799211985,0.0789830457570168,0.743703082034479,"Low Confidence"
"ENST00000216252.4","F7/D6","non-DEI",2,"ENST00000216252.4 F7/D6","non-DEI",0.806808594254437,-0.309702909565655,0.0518920920460856,0.132505907680797,"Low Confidence"
"ENST00000216254.9","D5/D6","non-DEI",2,"ENST00000216254.9 D5/D6","non-DEI",1.05420914250533,0.0738896303848302,0.150066572295394,5.60712499113225,"Low Confidence"
"ENST00000216254.9","M8/D6","non-DEI",3,"ENST00000216254.9 M8/D6","non-DEI",0.743426727626735,-0.428834983179913,0.00242631390458678,2.75247487864486,"Medium Confidence"
"ENST00000216259.8","D5/D6","non-DEI",3,"ENST00000216259.8 D5/D6","non-DEI",0.710587709973668,-0.493460252734444,0.0149639881639854,1.95536794766903,"Medium Confidence"
"ENST00000216259.8","F7/D6","non-DEI",2,"ENST00000216259.8 F7/D6","non-DEI",1.24605224713646,0.317317787158177,0.0551313718294407,0.805243019193498,"Low Confidence"
"ENST00000216264.13","D5/D6","non-DEI",3,"ENST00000216264.13 D5/D6","non-DEI",0.798544814261342,-0.324603760839962,0.248447305278138,0.581889093839169,"High Confidence"
"ENST00000216268.6","D5/D6","non-DEI",3,"ENST00000216268.6 D5/D6","non-DEI",1.35584703600418,0.43915840333371,0.0520500417592262,0.500498993392621,"High Confidence"
"ENST00000216277.13","F7/D6","non-DEI",3,"ENST00000216277.13 F7/D6","non-DEI",0.790830205843601,-0.338565361212147,0.0927700479571821,0.190543551883021,"High Confidence"
"ENST00000216281.13","D5/D6","non-DEI",4,"ENST00000216281.13 D5/D6","non-DEI",0.75218523946499,-0.412429476726294,0.00129126490074059,2.66824769381548,"Medium Confidence"
"ENST00000216281.13","F7/D6","non-DEI",3,"ENST00000216281.13 F7/D6","non-DEI",0.832422038093793,-0.265008876833177,0.00566529277224284,1.64836332932777,"High Confidence"
"ENST00000216281.13","M8/D6","non-DEI",4,"ENST00000216281.13 M8/D6","non-DEI",0.729028898613379,-0.45669183119003,0.000353368727396062,1.85273481035786,"Medium Confidence"
"ENST00000216297.7","D5/D6","non-DEI",4,"ENST00000216297.7 D5/D6","non-DEI",1.21463266009604,0.279788938662905,0.0251974491286479,1.81612020569722,"Medium Confidence"
"ENST00000216373.10","M8/D6","non-DEI",2,"ENST00000216373.10 M8/D6","non-DEI",0.827484161692295,-0.274723893232058,0.203795776100341,4.59926067687923,"Low Confidence"
"ENST00000216410.8","F7/D6","non-DEI",2,"ENST00000216410.8 F7/D6","non-DEI",1.17035264327586,0.226109904650701,0.0426261388223575,3.39803305468601,"Medium Confidence"
"ENST00000216416.9","F7/D6","non-DEI",3,"ENST00000216416.9 F7/D6","non-DEI",0.926830056083775,-0.110970248519765,0.17921883856185,3.0817717470574,"Medium Confidence"
"ENST00000216416.9","M8/D6","non-DEI",3,"ENST00000216416.9 M8/D6","non-DEI",0.925685228480866,-0.112944479256399,0.0348991592615489,3.29816046583671,"Medium Confidence"
"ENST00000216420.12","D5/D6","non-DEI",3,"ENST00000216420.12 D5/D6","non-DEI",0.788937102627453,-0.342046721261622,0.0381253575167618,0.447565262800188,"High Confidence"
"ENST00000216463.8","M8/D6","non-DEI",3,"ENST00000216463.8 M8/D6","non-DEI",1.31068573059332,0.389739447363162,0.0658019037297444,1.99847708807274,"Medium Confidence"
"ENST00000216468.8","D5/D6","non-DEI",3,"ENST00000216468.8 D5/D6","non-DEI",1.27874411608648,0.354625793269358,0.03768341518111,0.838438684071635,"High Confidence"
"ENST00000216468.8","M8/D6","non-DEI",2,"ENST00000216468.8 M8/D6","non-DEI",1.14339207267388,0.193245496791517,0.0662494477810158,1.01757328015589,"Low Confidence"
"ENST00000216479.8","D5/D6","non-DEI",3,"ENST00000216479.8 D5/D6","non-DEI",1.12535100375937,0.170374459130481,0.0720536815928075,0.0643833749889834,"High Confidence"
"ENST00000216487.12","D5/D6","down-regulate",2,"ENST00000216487.12 D5/D6","down-regulate",0.449648827193509,-1.15314060100798,0.000666673106476246,0.394244268878102,"Low Confidence"
"ENST00000216487.12","M8/D6","non-DEI",2,"ENST00000216487.12 M8/D6","non-DEI",1.22334908245815,0.290141711182972,0.1458830906438,3.10195608625376,"Medium Confidence"
"ENST00000216500.9","D5/D6","non-DEI",2,"ENST00000216500.9 D5/D6","non-DEI",1.15658372933304,0.140880147069621,0.00961584560317458,30.2007842059875,"Low Confidence"
"ENST00000216554.8","D5/D6","non-DEI",3,"ENST00000216554.8 D5/D6","non-DEI",0.780760732303123,-0.357112630351969,0.00607669928726974,0.671049974072932,"High Confidence"
"ENST00000216554.8","M8/D6","non-DEI",2,"ENST00000216554.8 M8/D6","non-DEI",0.865706126704815,-0.208068840439568,0.0170098087328924,0.501125503215162,"Low Confidence"
"ENST00000216714.8","D5/D6","non-DEI",4,"ENST00000216714.8 D5/D6","non-DEI",1.37892158973504,0.463501499126115,0.000145670848212844,0.423289097183286,"High Confidence"
"ENST00000216714.8","M8/D6","non-DEI",3,"ENST00000216714.8 M8/D6","non-DEI",0.832008459804987,-0.265449148822272,0.0198462636018833,0.909841072418152,"High Confidence"
"ENST00000216727.9","D5/D6","non-DEI",3,"ENST00000216727.9 D5/D6","non-DEI",1.34123889483188,0.421019336991191,0.0973293409907222,4.22303240848253,"Low Confidence"
"ENST00000216756.11","D5/D6","non-DEI",3,"ENST00000216756.11 D5/D6","non-DEI",0.815473432581824,-0.29430343973906,0.00255664663630206,0.302674348426378,"High Confidence"
"ENST00000216756.11","M8/D6","non-DEI",3,"ENST00000216756.11 M8/D6","non-DEI",0.816120888130777,-0.293278253296429,0.0385149752854261,0.961886699137779,"High Confidence"
"ENST00000216780.9","D5/D6","non-DEI",3,"ENST00000216780.9 D5/D6","non-DEI",1.04417837679104,0.062342005956515,0.0456337308817387,0.425531392836385,"High Confidence"
"ENST00000216780.9","F7/D6","non-DEI",3,"ENST00000216780.9 F7/D6","non-DEI",0.883325489302784,-0.179018489940622,0.0674454869232497,0.496712109743448,"High Confidence"
"ENST00000216780.9","M8/D6","non-DEI",3,"ENST00000216780.9 M8/D6","non-DEI",0.739746746936984,-0.441332204037171,0.000373994901827847,6.80760930251662,"Low Confidence"
"ENST00000216797.10","D5/D6","down-regulate",4,"ENST00000216797.10 D5/D6","down-regulate",0.471898070131283,-1.08364700734169,8.72183012103956e-06,0.94408229020871,"High Confidence"
"ENST00000216797.10","F7/D6","non-DEI",3,"ENST00000216797.10 F7/D6","non-DEI",1.34646984135454,0.42757772824107,0.0130484186103496,3.36669191234116,"Medium Confidence"
"ENST00000216797.10","M8/D6","non-DEI",3,"ENST00000216797.10 M8/D6","non-DEI",0.841503306511035,-0.250717812001076,0.000679023651717436,3.51849269652737,"Low Confidence"
"ENST00000216799.9","D5/D6","non-DEI",3,"ENST00000216799.9 D5/D6","non-DEI",0.68468370468657,-0.547444829239562,0.0532468256100837,2.5897235883192,"Medium Confidence"
"ENST00000216802.10","D5/D6","non-DEI",3,"ENST00000216802.10 D5/D6","non-DEI",0.914944642745009,-0.128248117664362,0.00621216805893785,0.176277998973744,"High Confidence"
"ENST00000216802.10","M8/D6","non-DEI",2,"ENST00000216802.10 M8/D6","non-DEI",0.796464500896118,-0.32841036793262,0.0432652705335577,1.13134441506644,"Low Confidence"
"ENST00000216832.9","D5/D6","non-DEI",3,"ENST00000216832.9 D5/D6","non-DEI",1.27501044411218,0.349917905855805,0.00733136738492709,2.03279654100501,"Medium Confidence"
"ENST00000216840.11","F7/D6","non-DEI",2,"ENST00000216840.11 F7/D6","non-DEI",1.20679474071266,0.271026072951461,0.0678387033372445,1.46219352697498,"Low Confidence"
"ENST00000217026.5","M8/D6","non-DEI",2,"ENST00000217026.5 M8/D6","non-DEI",1.01293809346281,0.0185032624780872,0.00884049081475537,0.769756109224291,"Low Confidence"
"ENST00000217159.6","D5/D6","up-regulate",4,"ENST00000217159.6 D5/D6","up-regulate",2.61636902830794,1.38546098457127,0.00593533281009158,3.17971459795777,"Medium Confidence"
"ENST00000217159.6","M8/D6","non-DEI",4,"ENST00000217159.6 M8/D6","non-DEI",1.91800162498335,0.93792231869956,0.0143040244223951,2.78703753583789,"Medium Confidence"
"ENST00000217233.9","D5/D6","non-DEI",4,"ENST00000217233.9 D5/D6","non-DEI",1.34412358259374,0.426590861195793,0.000606714213556211,0.5904515602688,"High Confidence"
"ENST00000217233.9","F7/D6","non-DEI",4,"ENST00000217233.9 F7/D6","non-DEI",0.842020642205036,-0.248190551951411,0.0142802486527318,0.738898973760316,"High Confidence"
