"isoform","compare","Freq","fc","log2FC","uncertainty","isoform_compare","medianp","gene_id","gene_name","gene_type","transcript_name","transcript_type","transcript_length","exon_count","junction_count","classification"
"ENST00000194214.10","F7/D6",3,0.812698576722299,-0.299279514969798,0.704319564307721,"ENST00000194214.10 F7/D6",0.00891113046623011,"ENSG00000081870.12","HSPB11","protein_coding","HSPB11-201","protein_coding",685,6,5,"High Confidence"
"ENST00000194214.10","M8/D6",3,0.780781089058059,-0.357195890474103,1.13147375007476,"ENST00000194214.10 M8/D6",0.0127278755883432,"ENSG00000081870.12","HSPB11","protein_coding","HSPB11-201","protein_coding",685,6,5,"High Confidence"
"ENST00000194530.8","D5/D6",2,1.34300912934228,0.425382876236214,1.09334666796988,"ENST00000194530.8 D5/D6",0.014486988657341,"ENSG00000082146.13","STRADB","protein_coding","STRADB-201","protein_coding",2222,12,11,"Low Confidence"
"ENST00000194530.8","F7/D6",3,1.30838466126669,0.386170053282444,3.30860715532815,"ENST00000194530.8 F7/D6",0.0216524863919919,"ENSG00000082146.13","STRADB","protein_coding","STRADB-201","protein_coding",2222,12,11,"Medium Confidence"
"ENST00000194530.8","M8/D6",3,0.709029885440789,-0.498113944478255,3.78633002414152,"ENST00000194530.8 M8/D6",0.0609648679120154,"ENSG00000082146.13","STRADB","protein_coding","STRADB-201","protein_coding",2222,12,11,"Low Confidence"
"ENST00000196061.5","D5/D6",2,0.864572127701853,-0.209944374701556,0.190100495676376,"ENST00000196061.5 D5/D6",0.0523805691851035,"ENSG00000083444.17","PLOD1","protein_coding","PLOD1-201","protein_coding",2976,19,18,"Low Confidence"
"ENST00000196551.8","D5/D6",3,1.33217360682316,0.413743313179515,0.518874512606777,"ENST00000196551.8 D5/D6",2.48489728062714e-05,"ENSG00000083845.9","RPS5","protein_coding","RPS5-201","protein_coding",741,6,5,"High Confidence"
"ENST00000196551.8","F7/D6",3,0.776616374315459,-0.36477729798105,0.595782354664008,"ENST00000196551.8 F7/D6",0.000707396229382331,"ENSG00000083845.9","RPS5","protein_coding","RPS5-201","protein_coding",741,6,5,"High Confidence"
"ENST00000196551.8","M8/D6",3,0.822107566825833,-0.282610671883659,0.26018168085177,"ENST00000196551.8 M8/D6",0.00430699345615822,"ENSG00000083845.9","RPS5","protein_coding","RPS5-201","protein_coding",741,6,5,"High Confidence"
"ENST00000198536.7","D5/D6",3,0.545001942296753,-0.875721632744415,0.616936706413745,"ENST00000198536.7 D5/D6",0.000294263016421904,"ENSG00000085514.16","PILRA","protein_coding","PILRA-201","protein_coding",1271,7,6,"High Confidence"
"ENST00000198536.7","F7/D6",3,0.862518493935567,-0.213506265721102,0.965216977749256,"ENST00000198536.7 F7/D6",0.13470068412907,"ENSG00000085514.16","PILRA","protein_coding","PILRA-201","protein_coding",1271,7,6,"High Confidence"
"ENST00000198536.7","M8/D6",3,2.03960612611688,1.02800830406412,1.39607660253325,"ENST00000198536.7 M8/D6",0.000265635887480064,"ENSG00000085514.16","PILRA","protein_coding","PILRA-201","protein_coding",1271,7,6,"High Confidence"
"ENST00000198767.11","D5/D6",2,1.02239711256084,0.0313297661238359,2.94500675477142,"ENST00000198767.11 D5/D6",0.268959440416796,"ENSG00000085721.13","RRN3","protein_coding","RRN3-201","protein_coding",3706,18,17,"Medium Confidence"
"ENST00000198767.11","M8/D6",4,0.769941734259772,-0.377907734844622,1.85305963690617,"ENST00000198767.11 M8/D6",0.0196211152338581,"ENSG00000085721.13","RRN3","protein_coding","RRN3-201","protein_coding",3706,18,17,"Medium Confidence"
"ENST00000199320.9","D5/D6",3,1.38102813311462,0.465724727098384,0.352821224939182,"ENST00000199320.9 D5/D6",0.00608148511182225,"ENSG00000086189.11","DIMT1","protein_coding","DIMT1-201","protein_coding",2831,12,11,"High Confidence"
"ENST00000199389.11","M8/D6",3,0.798098774580989,-0.325528375032162,1.07941302407868,"ENST00000199389.11 M8/D6",0.0100253181339598,"ENSG00000086232.13","EIF2AK1","protein_coding","EIF2AK1-201","protein_coding",4411,15,14,"High Confidence"
"ENST00000199448.9","F7/D6",2,1.59724543437198,0.675292139608034,2.01820689900953,"ENST00000199448.9 F7/D6",0.0214410077407969,"ENSG00000086289.13","EPDR1","protein_coding","EPDR1-201","protein_coding",2515,3,2,"Medium Confidence"
"ENST00000199448.9","M8/D6",4,2.12038754278218,1.08135343158314,3.70266559324381,"ENST00000199448.9 M8/D6",0.000608067648061181,"ENSG00000086289.13","EPDR1","protein_coding","EPDR1-201","protein_coding",2515,3,2,"Medium Confidence"
"ENST00000199706.13","D5/D6",2,0.943512875760568,-0.0838955141562693,0.365283258281215,"ENST00000199706.13 D5/D6",0.0489981418966392,"ENSG00000086504.18","MRPL28","protein_coding","MRPL28-201","protein_coding",1524,6,5,"Low Confidence"
"ENST00000200453.6","D5/D6",3,0.733736037063142,-0.447632343075588,2.57901347046594,"ENST00000200453.6 D5/D6",0.00316341752288729,"ENSG00000087074.9","PPP1R15A","protein_coding","PPP1R15A-201","protein_coding",2350,3,2,"Medium Confidence"
"ENST00000200453.6","M8/D6",3,0.87199114344309,-0.199059942433059,3.13161647119503,"ENST00000200453.6 M8/D6",0.0198335357231683,"ENSG00000087074.9","PPP1R15A","protein_coding","PPP1R15A-201","protein_coding",2350,3,2,"Medium Confidence"
"ENST00000200457.9","D5/D6",3,1.27958253045858,0.355661814836598,0.281150472115148,"ENST00000200457.9 D5/D6",0.0322241787526621,"ENSG00000087077.14","TRIP6","protein_coding","TRIP6-201","protein_coding",1693,9,8,"High Confidence"
"ENST00000200457.9","M8/D6",3,1.33584010659365,0.417730856451574,0.337635106403496,"ENST00000200457.9 M8/D6",0.00573576660917484,"ENSG00000087077.14","TRIP6","protein_coding","TRIP6-201","protein_coding",1693,9,8,"High Confidence"
"ENST00000200639.9","D5/D6",2,0.661425650461038,-0.596524872673144,1.56090786275383,"ENST00000200639.9 D5/D6",0.00619481361871663,"ENSG00000005893.17","LAMP2","protein_coding","LAMP2-201","protein_coding",6535,9,8,"Low Confidence"
"ENST00000200639.9","M8/D6",2,0.763904730202035,-0.388538472012102,0.207370685180929,"ENST00000200639.9 M8/D6",0.0332245663908002,"ENSG00000005893.17","LAMP2","protein_coding","LAMP2-201","protein_coding",6535,9,8,"Low Confidence"
"ENST00000202017.6","D5/D6",2,0.862716030080603,-0.213048588367484,0.29450127851804,"ENST00000202017.6 D5/D6",0.102334545908575,"ENSG00000088356.6","PDRG1","protein_coding","PDRG1-201","protein_coding",1957,5,4,"Low Confidence"
"ENST00000202773.14","D5/D6",4,1.20810524399419,0.27163904060083,2.28815120741869,"ENST00000202773.14 D5/D6",0.00271829122372077,"ENSG00000089009.16","RPL6","protein_coding","RPL6-201","protein_coding",921,7,6,"Medium Confidence"
"ENST00000202773.14","F7/D6",3,1.10163375865212,0.139618714715684,0.423643934808846,"ENST00000202773.14 F7/D6",0.0407619266630988,"ENSG00000089009.16","RPL6","protein_coding","RPL6-201","protein_coding",921,7,6,"High Confidence"
"ENST00000202773.14","M8/D6",4,0.817622158313736,-0.290563019906456,0.566762346987255,"ENST00000202773.14 M8/D6",0.000859482755687479,"ENSG00000089009.16","RPL6","protein_coding","RPL6-201","protein_coding",921,7,6,"High Confidence"
"ENST00000202834.11","M8/D6",2,0.84763713195131,-0.238485326908789,0.236082153983249,"ENST00000202834.11 M8/D6",0.0656493370431829,"ENSG00000089063.15","TMEM230","protein_coding","TMEM230-201","protein_coding",1472,4,3,"Low Confidence"
"ENST00000202917.10","F7/D6",4,1.40822385589776,0.493753025334656,0.752674402883058,"ENST00000202917.10 F7/D6",0.00508822363877124,"ENSG00000089127.15","OAS1","protein_coding","OAS1-201","protein_coding",1631,6,5,"High Confidence"
"ENST00000202917.10","M8/D6",3,0.176929153576174,-2.50331367268199,5.50697199722562,"ENST00000202917.10 M8/D6",3.22748573935226e-09,"ENSG00000089127.15","OAS1","protein_coding","OAS1-201","protein_coding",1631,6,5,"Low Confidence"
"ENST00000203001.7","M8/D6",2,0.745951203458626,-0.422868127739773,0.543294442039301,"ENST00000203001.7 M8/D6",0.00668993608408331,"ENSG00000089195.15","TRMT6","protein_coding","TRMT6-201","protein_coding",2929,11,10,"Low Confidence"
"ENST00000203407.6","D5/D6",3,0.95257160974882,-0.0701399083171012,0.521880209599596,"ENST00000203407.6 D5/D6",0.0931399997975925,"ENSG00000010256.11","UQCRC1","protein_coding","UQCRC1-201","protein_coding",1595,13,12,"High Confidence"
"ENST00000203556.9","D5/D6",3,0.871454346317094,-0.198697754105575,1.15872491231709,"ENST00000203556.9 D5/D6",0.245219399764813,"ENSG00000089639.11","GMIP","protein_coding","GMIP-201","protein_coding",3528,21,20,"High Confidence"
"ENST00000203556.9","M8/D6",3,1.29865818235863,0.375950697887487,2.71359065421569,"ENST00000203556.9 M8/D6",0.0295446042758723,"ENSG00000089639.11","GMIP","protein_coding","GMIP-201","protein_coding",3528,21,20,"Medium Confidence"
"ENST00000204517.11","D5/D6",3,2.10134888836803,1.06957150059045,3.46354941542801,"ENST00000204517.11 D5/D6",5.18293263430045e-05,"ENSG00000090447.12","TFAP4","protein_coding","TFAP4-201","protein_coding",2163,7,6,"Medium Confidence"
"ENST00000204549.9","D5/D6",3,1.41622547795059,0.501926536456408,0.931329917431928,"ENST00000204549.9 D5/D6",0.00973182019312156,"ENSG00000090470.15","PDCD7","protein_coding","PDCD7-201","protein_coding",2823,5,4,"High Confidence"
"ENST00000204679.9","M8/D6",2,0.845273172511318,-0.242561764201685,0.843550965579182,"ENST00000204679.9 M8/D6",0.120781725288934,"ENSG00000090581.11","GNPTG","protein_coding","GNPTG-201","protein_coding",1975,11,10,"Low Confidence"
"ENST00000205061.9","D5/D6",2,0.759984941588517,-0.395969143839383,0.405856521400133,"ENST00000205061.9 D5/D6",0.0600179489220277,"ENSG00000090863.12","GLG1","protein_coding","GLG1-201","protein_coding",8261,27,26,"Low Confidence"
"ENST00000205061.9","M8/D6",2,0.566706285937435,-0.821403769792552,5.3619269488324,"ENST00000205061.9 M8/D6",0.0438574324968095,"ENSG00000090863.12","GLG1","protein_coding","GLG1-201","protein_coding",8261,27,26,"Low Confidence"
"ENST00000205636.4","M8/D6",3,0.822166215616913,-0.282501157216963,0.147753044766194,"ENST00000205636.4 M8/D6",0.0109187127080731,"ENSG00000091317.8","CMTM6","protein_coding","CMTM6-201","protein_coding",3307,4,3,"High Confidence"
"ENST00000206451.11","D5/D6",3,0.915850434457702,-0.126820532955125,0.175571184827702,"ENST00000206451.11 D5/D6",0.00328570707396364,"ENSG00000092010.15","PSME1","protein_coding","PSME1-201","protein_coding",965,11,10,"High Confidence"
"ENST00000206542.9","D5/D6",2,1.36274522143716,0.446452906412847,0.934185853389324,"ENST00000206542.9 D5/D6",0.00142326184133492,"ENSG00000092094.11","OSGEP","protein_coding","OSGEP-201","protein_coding",1976,11,10,"Low Confidence"
"ENST00000206542.9","M8/D6",2,0.752614601107739,-0.410020273440066,0.218923635342363,"ENST00000206542.9 M8/D6",0.026229333390308,"ENSG00000092094.11","OSGEP","protein_coding","OSGEP-201","protein_coding",1976,11,10,"Low Confidence"
"ENST00000207549.9","D5/D6",3,0.737740519202752,-0.438917716799394,0.843575113617922,"ENST00000207549.9 D5/D6",0.00138172830596547,"ENSG00000092929.13","UNC13D","protein_coding","UNC13D-201","protein_coding",4080,32,31,"High Confidence"
"ENST00000207549.9","M8/D6",3,0.722838920161303,-0.468290496795085,0.504369320356365,"ENST00000207549.9 M8/D6",0.00318289305014309,"ENSG00000092929.13","UNC13D","protein_coding","UNC13D-201","protein_coding",4080,32,31,"High Confidence"
"ENST00000209875.9","D5/D6",3,0.926320769711268,-0.110581434897575,1.06625273202606,"ENST00000209875.9 D5/D6",0.136944363560614,"ENSG00000094916.16","CBX5","protein_coding","CBX5-201","protein_coding",11546,5,4,"High Confidence"
"ENST00000210444.6","M8/D6",3,0.736008880132427,-0.442400861950922,1.16255956730209,"ENST00000210444.6 M8/D6",0.0117977217210086,"ENSG00000095380.11","NANS","protein_coding","NANS-201","protein_coding",1179,6,5,"High Confidence"
"ENST00000211287.9","D5/D6",3,0.437034685582769,-1.19433204023063,1.02442180445184,"ENST00000211287.9 D5/D6",0.00257736459907496,"ENSG00000156711.17","MAPK13","protein_coding","MAPK13-201","protein_coding",6316,12,11,"High Confidence"
"ENST00000211287.9","M8/D6",2,0.640952046292204,-0.64188039375848,1.5292866163006,"ENST00000211287.9 M8/D6",0.0368281088809198,"ENSG00000156711.17","MAPK13","protein_coding","MAPK13-201","protein_coding",6316,12,11,"Low Confidence"
"ENST00000211314.5","D5/D6",4,0.715619718095266,-0.482747565987612,0.241325312621917,"ENST00000211314.5 D5/D6",0.00613046536050479,"ENSG00000096092.6","TMEM14A","protein_coding","TMEM14A-201","protein_coding",988,5,4,"High Confidence"
"ENST00000211314.5","M8/D6",3,0.723691691338095,-0.466575341712619,0.394677662562425,"ENST00000211314.5 M8/D6",0.00487335106047536,"ENSG00000096092.6","TMEM14A","protein_coding","TMEM14A-201","protein_coding",988,5,4,"High Confidence"
"ENST00000211379.9","M8/D6",2,0.639102607681753,-0.647008324142195,3.95252525681968,"ENST00000211379.9 M8/D6",0.00476272812789529,"ENSG00000204463.14","BAG6","protein_coding","BAG6-234","protein_coding",3779,25,24,"Low Confidence"
"ENST00000212355.9","D5/D6",2,4.16335626817052,2.05627374307671,4.51697822859722,"ENST00000212355.9 D5/D6",0.000561701976295301,"ENSG00000069702.11","TGFBR3","protein_coding","TGFBR3-201","protein_coding",6339,17,16,"Low Confidence"
"ENST00000214869.7","D5/D6",2,0.877472855617531,-0.188608777955589,0.698343531426622,"ENST00000214869.7 D5/D6",0.11700649890677,"ENSG00000099203.7","TMED1","protein_coding","TMED1-201","protein_coding",1633,4,3,"Low Confidence"
"ENST00000215061.9","D5/D6",2,0.5775278190777,-0.792076205358489,0.731049047620509,"ENST00000215061.9 D5/D6",0.193510474136162,"ENSG00000099330.9","OCEL1","protein_coding","OCEL1-201","protein_coding",1111,6,5,"Low Confidence"
"ENST00000215565.3","D5/D6",3,0.810631087387984,-0.303035449861549,1.03213075624747,"ENST00000215565.3 D5/D6",0.0323825477825417,"ENSG00000099795.7","NDUFB7","protein_coding","NDUFB7-201","protein_coding",535,3,2,"High Confidence"
"ENST00000215565.3","M8/D6",3,0.869340588316486,-0.202007091829136,0.0588934513696157,"ENST00000215565.3 M8/D6",0.0518670982943705,"ENSG00000099795.7","NDUFB7","protein_coding","NDUFB7-201","protein_coding",535,3,2,"High Confidence"
"ENST00000215567.10","D5/D6",3,0.959652733642932,-0.0594402913141341,0.412789198087199,"ENST00000215567.10 D5/D6",0.0986714353226043,"ENSG00000099797.15","TECR","protein_coding","TECR-201","protein_coding",1139,13,12,"High Confidence"
"ENST00000215567.10","F7/D6",3,0.803263331560113,-0.316194395308643,0.983043796022076,"ENST00000215567.10 F7/D6",0.0530172656387292,"ENSG00000099797.15","TECR","protein_coding","TECR-201","protein_coding",1139,13,12,"High Confidence"
"ENST00000215570.8","D5/D6",3,1.36668744312143,0.44991739193216,2.28589256633092,"ENST00000215570.8 D5/D6",0.000242649193305739,"ENSG00000099800.8","TIMM13","protein_coding","TIMM13-201","protein_coding",1664,3,2,"Medium Confidence"
"ENST00000215631.9","D5/D6",4,0.42552028515109,-1.2328778742961,0.909774530637323,"ENST00000215631.9 D5/D6",1.3153037173817e-05,"ENSG00000099860.9","GADD45B","protein_coding","GADD45B-201","protein_coding",1371,4,3,"High Confidence"
"ENST00000215631.9","F7/D6",3,1.20457883772297,0.268516705497896,0.289664492857273,"ENST00000215631.9 F7/D6",0.0256528333771744,"ENSG00000099860.9","GADD45B","protein_coding","GADD45B-201","protein_coding",1371,4,3,"High Confidence"
"ENST00000215659.13","D5/D6",3,1.86636609948083,0.899901772723551,1.50846354191644,"ENST00000215659.13 D5/D6",0.0113584256920364,"ENSG00000188130.14","MAPK12","protein_coding","MAPK12-201","protein_coding",1778,12,11,"High Confidence"
"ENST00000215790.12","M8/D6",2,1.22236519837573,0.288741429646112,3.59706086653,"ENST00000215790.12 M8/D6",0.153140440060184,"ENSG00000099992.16","TBC1D10A","protein_coding","TBC1D10A-201","protein_coding",1972,9,8,"Medium Confidence"
"ENST00000215794.8","D5/D6",4,0.79216460762414,-0.336370639187114,1.05968022358026,"ENST00000215794.8 D5/D6",0.0137806541424777,"ENSG00000184979.11","USP18","protein_coding","USP18-201","protein_coding",1858,11,10,"High Confidence"
"ENST00000215832.11","D5/D6",2,1.25465911975794,0.327279130838055,0.4756267815589,"ENST00000215832.11 D5/D6",0.0670518187978295,"ENSG00000100030.15","MAPK1","protein_coding","MAPK1-201","protein_coding",5881,9,8,"Low Confidence"
"ENST00000215838.8","D5/D6",2,0.464881682504359,-1.10513921883751,1.01763434783283,"ENST00000215838.8 D5/D6",0.03688125932964,"ENSG00000185339.10","TCN2","protein_coding","TCN2-201","protein_coding",2192,9,8,"Low Confidence"
"ENST00000215838.8","M8/D6",2,1.84760292547227,0.885109886009164,2.74779329149947,"ENST00000215838.8 M8/D6",0.0271106496896821,"ENSG00000185339.10","TCN2","protein_coding","TCN2-201","protein_coding",2192,9,8,"Medium Confidence"
"ENST00000215882.10","D5/D6",3,0.823067390350449,-0.281301717228664,1.62422488566596,"ENST00000215882.10 D5/D6",0.258108273290313,"ENSG00000100075.10","SLC25A1","protein_coding","SLC25A1-201","protein_coding",1548,9,8,"High Confidence"
"ENST00000215909.10","D5/D6",3,1.16209571601069,0.216697936864649,0.463949117891138,"ENST00000215909.10 D5/D6",0.0191174509348665,"ENSG00000100097.12","LGALS1","protein_coding","LGALS1-201","protein_coding",528,4,3,"High Confidence"
"ENST00000215909.10","F7/D6",4,1.36686534021017,0.450711982206309,0.860491326478371,"ENST00000215909.10 F7/D6",0.00115191835206043,"ENSG00000100097.12","LGALS1","protein_coding","LGALS1-201","protein_coding",528,4,3,"High Confidence"
"ENST00000215909.10","M8/D6",3,0.752729035910307,-0.409803215622448,0.199630460278316,"ENST00000215909.10 M8/D6",0.00659883587159792,"ENSG00000100097.12","LGALS1","protein_coding","LGALS1-201","protein_coding",528,4,3,"High Confidence"
"ENST00000215912.10","D5/D6",3,0.528492543329366,-0.922496216621176,4.15245335505757,"ENST00000215912.10 D5/D6",0.0479504356167506,"ENSG00000100100.13","PIK3IP1","protein_coding","PIK3IP1-201","protein_coding",2420,6,5,"Low Confidence"
"ENST00000215917.11","D5/D6",3,1.67203867797897,0.738111577078966,4.87614539232856,"ENST00000215917.11 D5/D6",0.0100916349105567,"ENSG00000100104.13","SRRD","protein_coding","SRRD-201","protein_coding",4020,7,6,"Low Confidence"
"ENST00000215956.10","D5/D6",2,1.42112261863586,0.507024059869118,0.311068434908055,"ENST00000215956.10 D5/D6",0.0133650871832614,"ENSG00000100138.15","SNU13","protein_coding","SNU13-201","protein_coding",877,3,2,"Low Confidence"
"ENST00000215980.10","D5/D6",3,0.802899668168499,-0.316712760923404,0.174316933521328,"ENST00000215980.10 D5/D6",0.0125784440503587,"ENSG00000100162.15","CENPM","protein_coding","CENPM-201","protein_coding",938,6,5,"High Confidence"
"ENST00000215980.10","M8/D6",4,1.42548749285249,0.511131295920515,1.22727323061029,"ENST00000215980.10 M8/D6",0.0394262655812622,"ENSG00000100162.15","CENPM","protein_coding","CENPM-201","protein_coding",938,6,5,"High Confidence"
"ENST00000216019.11","D5/D6",3,1.35449780864459,0.437222743866151,1.93088284253087,"ENST00000216019.11 D5/D6",0.0383810362578998,"ENSG00000100201.23","DDX17","protein_coding","DDX17-201","retained_intron",6441,12,11,"Medium Confidence"
"ENST00000216034.6","M8/D6",3,0.829024878988035,-0.272121256744719,3.34111309116486,"ENST00000216034.6 M8/D6",0.0254209274105355,"ENSG00000100216.6","TOMM22","protein_coding","TOMM22-201","protein_coding",2031,4,3,"Medium Confidence"
